costo = 2.0619674318568574e6 solucion = [165, 3, 817, 978, 654, 329, 495, 1037, 819, 28, 658, 74, 980, 492, 327, 494, 814, 167, 1, 163, 489, 979, 326, 1073, 655, 818, 330, 666, 491, 164, 166, 169, 328, 493, 2, 816, 981, 815, 653, 490] es factible false semilla = 1449424402776107242

costo = 1.5778577608423617e6 solucion = [818, 666, 28, 655, 330, 1073, 819, 658, 74, 489, 163, 1, 167, 814, 495, 329, 3, 491, 980, 166, 1037, 494, 979, 653, 2, 978, 815, 816, 654, 981, 817, 164, 327, 492, 165, 490, 493, 328, 169, 326] es factible false semilla = 5411571297272139482

costo = 875477.5500459772 solucion = [326, 1037, 1073, 814, 167, 328, 169, 166, 980, 491, 165, 654, 816, 163, 329, 493, 2, 978, 492, 327, 489, 981, 3, 979, 494, 495, 1, 653, 490, 815, 817, 164, 74, 658, 28, 818, 819, 655, 330, 666] es factible false semilla = 3539887216011384338

costo = 1.0419626687228992e6 solucion = [654, 493, 495, 814, 658, 74, 980, 491, 979, 981, 3, 165, 492, 817, 489, 327, 494, 1037, 666, 1073, 326, 328, 169, 167, 1, 815, 816, 2, 653, 329, 163, 490, 978, 164, 166, 819, 330, 28, 818, 655] es factible false semilla = 2347141241201846111

costo = 1.0419626846957845e6 solucion = [816, 329, 2, 653, 979, 493, 495, 328, 1037, 330, 326, 169, 167, 1, 163, 817, 3, 164, 166, 818, 658, 74, 980, 491, 165, 490, 978, 654, 815, 981, 492, 489, 327, 494, 814, 28, 819, 1073, 666, 655] es factible false semilla = 2817929189572522213

costo = 205601.5713743645 solucion = [816, 2, 493, 164, 327, 494, 495, 167, 326, 328, 814, 818, 666, 1037, 819, 330, 655, 1073, 169, 28, 166, 658, 74, 980, 492, 491, 3, 165, 817, 815, 1, 654, 653, 979, 489, 978, 981, 329, 163, 490] es factible false semilla = 1357424317483447939

costo = 743080.1495310279 solucion = [653, 2, 654, 981, 163, 490, 816, 329, 493, 815, 978, 492, 165, 491, 980, 74, 658, 666, 28, 819, 655, 1073, 818, 814, 330, 166, 164, 817, 3, 979, 489, 327, 494, 167, 326, 1037, 328, 169, 495, 1] es factible false semilla = 677739339844795181

costo = 485237.6456247163 solucion = [655, 666, 1073, 819, 28, 166, 818, 330, 169, 326, 328, 814, 167, 494, 327, 489, 978, 817, 493, 2, 654, 165, 492, 164, 491, 980, 74, 658, 1037, 495, 1, 653, 163, 490, 3, 329, 979, 981, 815, 816] es factible false semilla = 8569750145745102791

costo = 1.0419626878892503e6 solucion = [330, 1037, 819, 658, 74, 980, 492, 981, 816, 2, 653, 654, 1, 167, 328, 169, 166, 164, 817, 163, 165, 3, 329, 979, 491, 978, 490, 815, 493, 495, 814, 818, 666, 28, 655, 1073, 326, 494, 327, 489] es factible false semilla = 6880135477911159538

