costo = 4.864739642244495e7 solucion = [819, 28, 666, 1073, 1037, 494, 327, 492, 489, 978, 815, 654, 2, 493, 495, 814, 818, 330, 169, 655, 166, 164, 817, 981, 816, 490, 653, 163, 329, 1, 167, 326, 328, 979, 165, 3, 491, 980, 74, 658] es factible false semilla = 1577

costo = 2.6114699775889266e7 solucion = [816, 2, 493, 490, 978, 164, 166, 819, 330, 1073, 326, 494, 327, 492, 489, 817, 815, 654, 981, 163, 1, 495, 1037, 328, 814, 167, 169, 28, 655, 818, 666, 658, 74, 980, 491, 3, 329, 653, 979, 165] es factible false semilla = 2872

costo = 1.738501869061803e7 solucion = [169, 328, 1037, 666, 330, 819, 818, 28, 655, 814, 1073, 326, 494, 167, 495, 1, 815, 817, 489, 981, 654, 165, 163, 493, 2, 653, 979, 329, 978, 491, 492, 980, 74, 658, 166, 327, 164, 3, 490, 816] es factible false semilla = 2397

costo = 7.289692230827373e7 solucion = [166, 74, 980, 492, 327, 814, 330, 28, 655, 1073, 326, 494, 979, 3, 491, 666, 658, 164, 817, 978, 489, 981, 816, 654, 653, 2, 163, 165, 490, 815, 1, 167, 169, 328, 493, 329, 495, 1037, 818, 819] es factible false semilla = 1415

costo = 2.6114699704480644e7 solucion = [815, 653, 329, 816, 2, 490, 654, 978, 491, 980, 74, 658, 330, 28, 819, 1037, 666, 818, 814, 326, 167, 328, 169, 655, 1073, 166, 164, 979, 493, 1, 495, 494, 327, 492, 489, 163, 3, 817, 165, 981] es factible false semilla = 3938

costo = 4.010298849832777e7 solucion = [818, 814, 167, 494, 1037, 819, 1073, 655, 28, 169, 328, 495, 1, 815, 490, 816, 981, 817, 164, 666, 658, 74, 980, 491, 978, 3, 329, 654, 979, 489, 492, 327, 166, 330, 326, 493, 653, 2, 163, 165] es factible false semilla = 2355

costo = 3.7638419829045564e7 solucion = [165, 817, 492, 666, 1037, 495, 1, 163, 653, 978, 3, 490, 493, 329, 981, 815, 816, 2, 654, 979, 164, 494, 326, 167, 328, 814, 1073, 818, 819, 330, 169, 28, 166, 327, 489, 491, 980, 74, 658, 655] es factible false semilla = 3944

costo = 3.763841984298348e7 solucion = [979, 491, 980, 74, 658, 1037, 326, 328, 167, 494, 164, 817, 815, 490, 165, 492, 666, 1073, 814, 818, 28, 655, 819, 330, 166, 327, 489, 981, 3, 654, 978, 653, 163, 493, 2, 816, 329, 1, 495, 169] es factible false semilla = 1370

costo = 6.0171116577316105e7 solucion = [981, 654, 653, 1, 167, 328, 979, 164, 494, 814, 658, 74, 980, 491, 978, 3, 490, 2, 816, 329, 163, 489, 327, 166, 28, 818, 655, 169, 495, 493, 815, 817, 165, 492, 666, 330, 326, 1037, 819, 1073] es factible false semilla = 1560

costo = 6.21931811945291e7 solucion = [655, 330, 666, 492, 981, 329, 493, 495, 1037, 169, 328, 167, 1, 653, 654, 490, 2, 978, 491, 980, 166, 818, 819, 28, 814, 494, 327, 489, 817, 815, 979, 326, 1073, 658, 74, 164, 3, 165, 163, 816] es factible false semilla = 4902

costo = 3.3134398939983185e7 solucion = [819, 818, 666, 1037, 495, 493, 2, 490, 815, 653, 329, 3, 981, 492, 817, 165, 979, 164, 980, 166, 169, 328, 326, 494, 327, 489, 491, 978, 654, 816, 163, 1, 167, 814, 28, 330, 1073, 655, 658, 74] es factible false semilla = 3120

costo = 5.253708360105806e7 solucion = [490, 165, 491, 980, 166, 28, 819, 818, 814, 658, 74, 164, 978, 2, 816, 329, 653, 654, 3, 979, 494, 167, 1, 815, 981, 492, 666, 1073, 655, 330, 326, 328, 1037, 169, 495, 493, 163, 817, 489, 327] es factible false semilla = 839

costo = 4.8422928827657774e7 solucion = [816, 2, 329, 1, 167, 328, 169, 1073, 658, 74, 980, 491, 3, 817, 978, 164, 166, 28, 655, 819, 818, 330, 666, 1037, 326, 494, 979, 165, 654, 815, 490, 653, 493, 495, 814, 327, 492, 981, 163, 489] es factible false semilla = 2732

costo = 3.661859191405856e7 solucion = [165, 3, 981, 489, 163, 816, 2, 654, 979, 329, 490, 493, 495, 1037, 819, 1073, 658, 74, 980, 491, 492, 327, 494, 326, 330, 169, 28, 814, 328, 167, 1, 815, 653, 978, 817, 164, 166, 655, 666, 818] es factible false semilla = 567

costo = 1.628720402592294e7 solucion = [328, 495, 167, 169, 28, 819, 1037, 166, 164, 3, 329, 978, 491, 980, 74, 658, 330, 818, 666, 655, 814, 1073, 326, 494, 327, 492, 817, 489, 979, 165, 654, 493, 490, 163, 1, 653, 2, 816, 815, 981] es factible false semilla = 1826

costo = 2.7221792664009675e7 solucion = [666, 818, 1037, 495, 1, 653, 654, 978, 2, 493, 815, 981, 329, 816, 490, 165, 817, 3, 163, 489, 979, 164, 658, 814, 167, 494, 327, 492, 491, 980, 74, 166, 655, 819, 1073, 326, 328, 169, 330, 28] es factible false semilla = 1472

costo = 2.8938628473363515e7 solucion = [328, 326, 167, 169, 28, 819, 166, 164, 817, 815, 490, 165, 492, 327, 489, 981, 816, 2, 163, 3, 491, 980, 74, 658, 1073, 1037, 495, 1, 654, 493, 329, 978, 653, 979, 494, 814, 655, 666, 818, 330] es factible false semilla = 1349

costo = 3.94425206166913e7 solucion = [653, 1, 167, 328, 169, 1073, 666, 330, 166, 164, 817, 981, 492, 327, 489, 978, 329, 815, 979, 494, 326, 1037, 818, 28, 658, 74, 980, 491, 3, 165, 654, 2, 816, 490, 163, 493, 495, 814, 655, 819] es factible false semilla = 1328

costo = 6.151749175474754e7 solucion = [163, 490, 3, 164, 74, 658, 1073, 818, 655, 166, 980, 491, 165, 817, 489, 327, 814, 169, 328, 167, 1, 653, 2, 816, 329, 981, 815, 654, 978, 492, 666, 1037, 495, 493, 979, 494, 326, 330, 819, 28] es factible false semilla = 3183

costo = 9.82749627388395e6 solucion = [165, 654, 490, 329, 979, 493, 163, 981, 817, 3, 978, 492, 164, 491, 489, 327, 980, 74, 658, 655, 818, 819, 330, 666, 1073, 166, 28, 169, 328, 167, 326, 494, 814, 1037, 495, 1, 653, 815, 816, 2] es factible false semilla = 3086

costo = 3.9209262632612005e7 solucion = [326, 1073, 666, 492, 489, 327, 494, 167, 328, 169, 28, 330, 819, 166, 980, 491, 979, 3, 165, 163, 2, 978, 164, 74, 658, 655, 818, 814, 1037, 495, 1, 329, 981, 817, 493, 815, 653, 490, 816, 654] es factible false semilla = 1042

costo = 3.661859193897031e7 solucion = [1073, 819, 658, 74, 980, 492, 164, 166, 28, 330, 814, 167, 1, 163, 329, 979, 981, 816, 815, 978, 817, 165, 491, 489, 327, 494, 326, 328, 169, 655, 666, 818, 1037, 495, 493, 654, 3, 490, 2, 653] es factible false semilla = 2757

costo = 3.66185918864897e7 solucion = [328, 495, 493, 163, 165, 3, 164, 166, 819, 655, 1073, 169, 167, 1, 329, 978, 2, 816, 490, 653, 654, 815, 979, 981, 492, 491, 980, 74, 658, 666, 28, 818, 330, 814, 326, 1037, 494, 327, 489, 817] es factible false semilla = 804

costo = 2.68114079474106e7 solucion = [979, 815, 653, 654, 493, 495, 328, 814, 658, 74, 166, 655, 169, 28, 330, 1073, 666, 818, 819, 1037, 494, 980, 327, 489, 978, 3, 490, 163, 165, 491, 492, 164, 817, 981, 816, 2, 329, 1, 167, 326] es factible false semilla = 3771

costo = 3.763841981603699e7 solucion = [2, 490, 654, 3, 163, 981, 492, 666, 818, 166, 327, 489, 979, 815, 816, 329, 493, 817, 165, 491, 980, 74, 658, 819, 330, 326, 328, 167, 495, 1, 653, 978, 164, 494, 814, 655, 1037, 1073, 169, 28] es factible false semilla = 2906

costo = 3.835840489301609e7 solucion = [818, 1037, 1073, 658, 74, 980, 491, 489, 981, 329, 816, 815, 978, 164, 666, 655, 819, 28, 330, 814, 326, 328, 167, 494, 979, 493, 495, 169, 166, 327, 492, 165, 817, 3, 163, 1, 653, 654, 490, 2] es factible false semilla = 2013

costo = 1.7053112948322523e7 solucion = [164, 327, 494, 814, 167, 495, 1, 493, 490, 329, 979, 489, 492, 978, 653, 163, 165, 654, 2, 816, 981, 815, 817, 3, 491, 980, 74, 658, 166, 655, 28, 819, 1073, 1037, 169, 328, 326, 330, 666, 818] es factible false semilla = 937

costo = 2.6114699777697694e7 solucion = [655, 1073, 818, 28, 658, 74, 980, 491, 165, 654, 981, 816, 815, 817, 978, 164, 166, 819, 330, 666, 1037, 328, 326, 167, 494, 327, 492, 489, 163, 3, 490, 2, 653, 979, 329, 493, 1, 495, 814, 169] es factible false semilla = 2486

costo = 4.505164290510447e7 solucion = [818, 28, 655, 330, 326, 814, 1037, 328, 495, 1, 493, 494, 167, 169, 166, 980, 491, 165, 817, 666, 1073, 819, 658, 74, 492, 981, 3, 329, 816, 2, 653, 163, 489, 327, 164, 979, 815, 978, 490, 654] es factible false semilla = 263

costo = 3.791903662559627e7 solucion = [493, 817, 492, 489, 327, 814, 330, 666, 1037, 328, 326, 169, 28, 655, 1073, 819, 818, 166, 164, 3, 329, 2, 654, 1, 495, 167, 494, 979, 981, 816, 163, 165, 490, 653, 815, 978, 491, 980, 74, 658] es factible false semilla = 1203

costo = 4.8187993088092454e7 solucion = [491, 165, 3, 654, 978, 492, 980, 74, 658, 166, 327, 489, 164, 666, 655, 819, 330, 28, 818, 1037, 814, 495, 493, 817, 815, 490, 163, 1, 167, 328, 169, 1073, 326, 494, 979, 653, 329, 981, 816, 2] es factible false semilla = 2869

costo = 3.858313256875567e7 solucion = [2, 653, 815, 490, 816, 654, 329, 981, 979, 493, 326, 330, 819, 818, 666, 655, 814, 494, 327, 489, 978, 491, 165, 492, 980, 74, 658, 1073, 1037, 495, 1, 163, 3, 817, 164, 166, 28, 169, 328, 167] es factible false semilla = 702

costo = 3.920926271426212e7 solucion = [167, 328, 814, 326, 494, 327, 489, 492, 666, 330, 818, 1037, 1073, 819, 28, 658, 74, 164, 3, 491, 980, 166, 655, 169, 495, 1, 493, 815, 978, 2, 653, 979, 165, 490, 654, 981, 817, 163, 329, 816] es factible false semilla = 1167

costo = 2.6114699679007318e7 solucion = [3, 165, 491, 980, 74, 658, 818, 819, 655, 169, 326, 814, 28, 330, 1037, 666, 1073, 166, 164, 978, 490, 653, 654, 329, 1, 495, 328, 167, 494, 327, 492, 817, 815, 816, 2, 163, 489, 981, 979, 493] es factible false semilla = 3039

costo = 2.8091540812661976e7 solucion = [2, 654, 816, 490, 163, 3, 817, 489, 327, 814, 28, 819, 1073, 326, 328, 495, 1037, 330, 666, 655, 818, 658, 74, 980, 491, 165, 981, 329, 493, 979, 494, 167, 169, 166, 164, 492, 978, 815, 1, 653] es factible false semilla = 3107

