costo= 3.467716503652706e7 solucion = [329.0, 816.0, 2.0, 978.0, 491.0, 165.0, 490.0, 815.0, 654.0, 493.0, 495.0, 328.0, 1037.0, 169.0, 167.0, 1.0, 653.0, 979.0, 164.0, 489.0, 327.0, 494.0, 326.0, 814.0, 818.0, 655.0, 330.0, 28.0, 819.0, 166.0, 74.0, 658.0, 1073.0, 666.0, 980.0, 492.0, 817.0, 163.0, 3.0, 981.0] es factible false semilla = 415

costo= 0.6798512914632592 solucion = [327.0, 492.0, 817.0, 981.0, 165.0, 163.0, 489.0, 164.0, 493.0, 1.0, 653.0, 2.0, 978.0, 815.0, 816.0, 490.0, 329.0, 979.0, 654.0, 3.0, 491.0, 980.0, 74.0, 658.0, 814.0, 494.0, 167.0, 495.0, 169.0, 166.0, 818.0, 1073.0, 666.0, 655.0, 28.0, 819.0, 1037.0, 328.0, 326.0, 330.0] es factible true semilla = 477

costo= 3.791903658162856e7 solucion = [978.0, 653.0, 654.0, 815.0, 816.0, 490.0, 2.0, 329.0, 493.0, 1.0, 495.0, 167.0, 328.0, 169.0, 814.0, 327.0, 492.0, 981.0, 817.0, 163.0, 489.0, 164.0, 166.0, 655.0, 818.0, 28.0, 666.0, 330.0, 326.0, 494.0, 979.0, 3.0, 165.0, 491.0, 980.0, 74.0, 658.0, 1073.0, 1037.0, 819.0] es factible false semilla = 53

costo= 1.6287203930133628e7 solucion = [2.0, 816.0, 815.0, 978.0, 489.0, 817.0, 3.0, 163.0, 1.0, 653.0, 490.0, 329.0, 493.0, 979.0, 164.0, 166.0, 74.0, 980.0, 491.0, 165.0, 654.0, 981.0, 492.0, 327.0, 494.0, 495.0, 167.0, 814.0, 328.0, 326.0, 169.0, 1037.0, 655.0, 819.0, 28.0, 666.0, 330.0, 818.0, 658.0, 1073.0] es factible false semilla = 419

costo= 2.6114699685924932e7 solucion = [490.0, 493.0, 2.0, 653.0, 163.0, 1.0, 495.0, 494.0, 327.0, 489.0, 817.0, 815.0, 654.0, 816.0, 329.0, 979.0, 164.0, 166.0, 28.0, 819.0, 818.0, 1037.0, 328.0, 167.0, 169.0, 814.0, 1073.0, 326.0, 330.0, 655.0, 666.0, 658.0, 74.0, 980.0, 491.0, 492.0, 165.0, 981.0, 3.0, 978.0] es factible false semilla = 320

costo= 0.6301632301962526 solucion = [489.0, 163.0, 653.0, 1.0, 815.0, 817.0, 165.0, 491.0, 978.0, 490.0, 3.0, 979.0, 329.0, 816.0, 2.0, 493.0, 654.0, 981.0, 492.0, 327.0, 164.0, 980.0, 74.0, 166.0, 818.0, 666.0, 28.0, 330.0, 326.0, 328.0, 167.0, 495.0, 494.0, 814.0, 1073.0, 1037.0, 658.0, 819.0, 655.0, 169.0] es factible true semilla = 447

