costo = 1.1725743837600653e6 solucion = [981, 815, 817, 666, 818, 164, 978, 653, 654, 1, 493, 163, 2, 816, 490, 165, 492, 166, 28, 814, 326, 1073, 819, 655, 169, 330, 658, 74, 980, 491, 3, 329, 979, 489, 327, 494, 495, 1037, 328, 167] es factible false semilla = 8873334132752849237

costo = 463444.10660469084 solucion = [979, 654, 493, 653, 1, 329, 816, 2, 490, 163, 3, 165, 981, 815, 817, 978, 164, 166, 818, 655, 1073, 330, 28, 819, 1037, 328, 167, 326, 169, 495, 814, 494, 327, 492, 489, 491, 980, 74, 658, 666] es factible false semilla = 5740915220230692773

costo = 823433.5320800341 solucion = [816, 163, 1, 495, 169, 28, 658, 74, 980, 491, 3, 981, 165, 492, 327, 489, 817, 815, 653, 2, 978, 164, 166, 330, 818, 819, 1037, 666, 1073, 655, 814, 167, 328, 326, 494, 979, 329, 490, 654, 493] es factible false semilla = 7397722199381950816

costo = 1.7703310379668442e6 solucion = [818, 666, 330, 28, 819, 166, 658, 74, 980, 492, 817, 493, 328, 814, 327, 489, 978, 981, 329, 495, 169, 655, 1037, 494, 979, 654, 2, 653, 163, 3, 490, 816, 815, 1, 167, 326, 1073, 164, 491, 165] es factible false semilla = 3272950256162087174

costo = 1.0722811311976374e6 solucion = [330, 1073, 326, 1037, 166, 327, 489, 978, 2, 653, 490, 815, 981, 492, 980, 74, 658, 666, 164, 491, 165, 163, 816, 329, 979, 494, 167, 169, 655, 818, 819, 28, 814, 328, 495, 1, 654, 3, 817, 493] es factible false semilla = 1846093611876515596

costo = 1.1156787676829374e6 solucion = [330, 1073, 814, 655, 658, 74, 164, 817, 163, 816, 490, 654, 165, 492, 666, 818, 819, 28, 166, 980, 491, 978, 981, 815, 979, 489, 327, 494, 167, 328, 326, 1037, 169, 495, 1, 493, 2, 653, 329, 3] es factible false semilla = 1902684239309063882

costo = 1.0201788351298991e6 solucion = [979, 491, 980, 327, 489, 978, 329, 493, 495, 328, 814, 326, 169, 330, 655, 818, 166, 28, 666, 1037, 819, 1073, 658, 74, 492, 817, 815, 653, 2, 490, 165, 654, 816, 163, 1, 167, 494, 164, 3, 981] es factible false semilla = 7249192678776495996

costo = 0.629114935666037 solucion = [167, 169, 28, 666, 818, 330, 814, 495, 494, 1037, 328, 326, 1073, 166, 655, 819, 658, 74, 980, 492, 327, 489, 164, 493, 817, 165, 654, 1, 815, 981, 3, 979, 491, 978, 329, 163, 2, 816, 490, 653] es factible true semilla = 1747057287949814637

