costo = 0.5906582761387832 solucion = [167, 328, 495, 814, 494, 326, 1073, 166, 1037, 666, 818, 655, 169, 28, 819, 330, 658, 74, 980, 327, 164, 979, 3, 981, 815, 1, 493, 654, 816, 163, 817, 978, 489, 492, 491, 165, 490, 329, 2, 653] es factible true semilla = 747

costo = 0.543591717209185 solucion = [658, 819, 818, 655, 666, 1073, 1037, 494, 495, 167, 328, 326, 330, 814, 28, 169, 166, 74, 980, 491, 492, 327, 164, 489, 981, 3, 490, 165, 817, 978, 653, 654, 2, 163, 1, 493, 329, 979, 815, 816] es factible true semilla = 2093

costo = 0.6179779488203916 solucion = [658, 666, 1073, 655, 819, 818, 330, 169, 328, 495, 494, 1037, 326, 167, 814, 28, 166, 74, 980, 491, 164, 3, 979, 653, 1, 654, 815, 493, 163, 329, 2, 816, 490, 165, 817, 489, 327, 492, 978, 981] es factible true semilla = 4145

costo = 0.633452587116068 solucion = [167, 494, 326, 330, 166, 655, 28, 814, 495, 328, 169, 1073, 666, 1037, 819, 818, 658, 74, 980, 492, 981, 978, 817, 489, 327, 164, 491, 165, 163, 490, 816, 2, 493, 653, 654, 3, 979, 815, 1, 329] es factible true semilla = 1768

costo = 0.5905890313498704 solucion = [1, 163, 2, 816, 815, 493, 817, 165, 981, 979, 164, 978, 654, 490, 653, 329, 3, 491, 489, 327, 492, 980, 74, 658, 166, 655, 666, 330, 1037, 814, 28, 818, 819, 1073, 169, 495, 167, 494, 326, 328] es factible true semilla = 57

costo = 0.6386505052618761 solucion = [490, 654, 1, 815, 981, 489, 327, 492, 978, 653, 493, 817, 165, 491, 979, 329, 816, 2, 163, 3, 164, 980, 74, 658, 166, 1037, 666, 818, 1073, 819, 655, 169, 814, 167, 328, 495, 494, 326, 330, 28] es factible true semilla = 4971

costo = 0.6309056315170884 solucion = [666, 818, 819, 1073, 655, 28, 658, 330, 1037, 494, 167, 328, 326, 814, 495, 169, 166, 74, 980, 327, 492, 978, 491, 165, 490, 816, 163, 653, 1, 493, 2, 329, 979, 815, 981, 817, 489, 164, 3, 654] es factible true semilla = 3133

costo = 0.644157444369267 solucion = [494, 167, 326, 1037, 328, 169, 495, 814, 655, 1073, 819, 28, 330, 666, 658, 818, 166, 74, 980, 327, 492, 817, 981, 654, 490, 815, 978, 2, 493, 164, 489, 979, 165, 491, 3, 163, 816, 329, 653, 1] es factible true semilla = 3057

costo = 0.6383879049997616 solucion = [816, 490, 165, 163, 1, 493, 164, 817, 492, 491, 978, 3, 654, 815, 979, 653, 2, 329, 981, 489, 327, 980, 74, 658, 818, 666, 655, 330, 326, 1073, 819, 1037, 494, 814, 328, 167, 495, 169, 28, 166] es factible true semilla = 534

costo = 0.6409031614504997 solucion = [655, 666, 1073, 326, 494, 167, 495, 169, 814, 328, 1037, 330, 819, 166, 818, 28, 658, 74, 980, 492, 817, 815, 816, 329, 2, 653, 163, 165, 981, 3, 490, 493, 1, 654, 978, 489, 327, 164, 979, 491] es factible true semilla = 4460

costo = 7.225617248709019e6 solucion = [165, 491, 489, 979, 329, 981, 816, 654, 653, 1, 493, 164, 980, 74, 166, 818, 666, 28, 169, 167, 326, 328, 814, 655, 330, 1073, 819, 658, 1037, 495, 494, 327, 492, 817, 815, 978, 490, 3, 163, 2] es factible false semilla = 4192

costo = 0.6446887943001619 solucion = [816, 490, 978, 164, 492, 327, 489, 979, 493, 2, 654, 165, 981, 817, 815, 1, 329, 653, 163, 3, 491, 980, 74, 658, 1037, 818, 1073, 814, 326, 494, 167, 328, 495, 169, 166, 330, 666, 28, 655, 819] es factible true semilla = 383

costo = 7.225617195940754e6 solucion = [816, 2, 654, 815, 493, 1, 653, 979, 329, 978, 491, 492, 327, 494, 167, 814, 495, 1037, 328, 169, 330, 326, 1073, 819, 818, 666, 28, 658, 655, 166, 74, 980, 164, 489, 163, 490, 3, 981, 165, 817] es factible false semilla = 64

costo = 0.5948546811976853 solucion = [816, 981, 3, 490, 2, 654, 979, 491, 165, 163, 329, 493, 653, 1, 815, 817, 978, 489, 492, 164, 327, 980, 74, 166, 819, 818, 330, 655, 1073, 658, 28, 666, 1037, 326, 169, 328, 495, 494, 814, 167] es factible true semilla = 1247

costo = 0.6224592262576403 solucion = [490, 493, 1, 163, 981, 816, 329, 815, 653, 654, 2, 978, 489, 817, 3, 979, 165, 491, 492, 327, 164, 980, 74, 166, 658, 819, 28, 666, 1073, 1037, 818, 814, 655, 330, 169, 167, 326, 328, 495, 494] es factible true semilla = 3921

costo = 0.661357338615577 solucion = [167, 328, 326, 494, 814, 818, 655, 666, 1073, 166, 169, 495, 1037, 330, 819, 28, 658, 74, 980, 327, 489, 979, 3, 491, 164, 978, 492, 817, 163, 165, 490, 816, 981, 329, 654, 2, 653, 1, 493, 815] es factible true semilla = 1939

costo = 0.6332399910881608 solucion = [979, 3, 329, 816, 490, 2, 163, 1, 653, 815, 817, 165, 981, 978, 654, 493, 164, 492, 327, 489, 491, 980, 74, 166, 819, 28, 666, 658, 330, 1073, 1037, 328, 814, 495, 494, 326, 167, 169, 655, 818] es factible true semilla = 4337

costo = 0.6333499693459231 solucion = [328, 495, 167, 494, 326, 1037, 814, 28, 169, 655, 1073, 819, 818, 666, 330, 166, 658, 74, 980, 164, 817, 165, 979, 981, 815, 653, 654, 3, 490, 978, 329, 816, 2, 493, 1, 163, 489, 327, 492, 491] es factible true semilla = 2467

costo = 0.5746239175374107 solucion = [163, 981, 815, 816, 490, 978, 817, 164, 979, 493, 2, 654, 653, 1, 329, 3, 165, 491, 489, 327, 492, 980, 74, 166, 658, 1073, 818, 819, 655, 666, 28, 330, 1037, 169, 326, 494, 167, 328, 814, 495] es factible true semilla = 445

costo = 0.6146340161324124 solucion = [655, 169, 326, 328, 167, 494, 495, 1037, 1073, 666, 28, 814, 330, 819, 658, 818, 166, 74, 980, 327, 492, 491, 3, 164, 489, 978, 2, 816, 490, 165, 981, 817, 163, 653, 493, 654, 979, 815, 329, 1] es factible true semilla = 256

