costo = 0.5976211146051708 solucion = [329, 653, 654, 979, 815, 1, 493, 2, 816, 490, 165, 163, 981, 817, 978, 3, 491, 492, 164, 489, 327, 980, 74, 166, 28, 658, 655, 666, 330, 819, 818, 1073, 169, 326, 328, 1037, 495, 814, 167, 494] es factible true semilla = 3135

costo = 0.5748444865629159 solucion = [1, 493, 815, 816, 654, 3, 817, 978, 492, 491, 979, 165, 490, 2, 653, 329, 981, 163, 489, 164, 327, 980, 74, 658, 819, 330, 666, 818, 1037, 814, 1073, 655, 28, 166, 169, 495, 167, 328, 326, 494] es factible true semilla = 1010

costo = 0.6769432074910007 solucion = [1037, 330, 818, 666, 28, 169, 328, 167, 326, 494, 495, 814, 1073, 655, 166, 819, 658, 74, 980, 491, 165, 981, 489, 327, 492, 978, 3, 164, 979, 653, 493, 2, 163, 817, 815, 490, 329, 816, 654, 1] es factible true semilla = 3710

costo = 0.6008732214834512 solucion = [819, 28, 330, 814, 328, 1037, 494, 495, 167, 326, 169, 166, 818, 1073, 666, 655, 658, 74, 980, 327, 492, 491, 3, 165, 490, 163, 1, 653, 979, 654, 815, 978, 817, 981, 329, 816, 2, 493, 164, 489] es factible true semilla = 1846

costo = 0.6788504282682192 solucion = [328, 814, 495, 494, 167, 326, 169, 655, 819, 1073, 666, 28, 166, 330, 818, 1037, 658, 74, 980, 327, 489, 492, 491, 978, 164, 817, 815, 979, 981, 165, 654, 2, 816, 490, 493, 1, 653, 163, 329, 3] es factible true semilla = 2003

costo = 0.5998521846265328 solucion = [495, 814, 328, 326, 167, 494, 1037, 330, 655, 818, 666, 28, 169, 166, 819, 1073, 658, 74, 980, 327, 164, 491, 3, 817, 492, 489, 979, 165, 163, 653, 1, 493, 490, 816, 2, 654, 815, 978, 981, 329] es factible true semilla = 4507

costo = 0.5623406899751863 solucion = [493, 654, 816, 815, 979, 3, 165, 490, 2, 653, 329, 1, 163, 981, 978, 489, 817, 164, 327, 492, 491, 980, 74, 166, 28, 655, 819, 1037, 330, 658, 666, 818, 1073, 169, 328, 495, 494, 326, 814, 167] es factible true semilla = 2341

costo = 0.6021915017614549 solucion = [328, 169, 28, 330, 166, 655, 666, 1037, 495, 814, 494, 167, 326, 1073, 819, 818, 658, 74, 980, 491, 492, 327, 164, 817, 3, 978, 981, 815, 1, 493, 163, 329, 490, 816, 2, 653, 654, 165, 979, 489] es factible true semilla = 4488

costo = 0.6457152169710433 solucion = [492, 817, 3, 164, 327, 489, 978, 981, 163, 816, 815, 490, 329, 2, 493, 654, 1, 653, 979, 165, 491, 980, 74, 658, 666, 818, 1037, 819, 1073, 655, 166, 330, 28, 169, 495, 494, 167, 328, 326, 814] es factible true semilla = 2431

costo = 0.6417668600798986 solucion = [491, 3, 490, 654, 816, 329, 653, 2, 163, 493, 1, 815, 978, 817, 164, 979, 165, 492, 981, 489, 327, 980, 74, 166, 818, 819, 658, 28, 655, 169, 495, 328, 167, 814, 330, 666, 1073, 326, 494, 1037] es factible true semilla = 4311

costo = 0.6208634858129964 solucion = [1073, 1037, 658, 819, 655, 666, 330, 814, 494, 495, 167, 326, 328, 169, 28, 818, 166, 74, 980, 492, 491, 3, 163, 653, 1, 493, 490, 816, 815, 981, 329, 978, 2, 654, 979, 165, 817, 489, 164, 327] es factible true semilla = 4105

costo = 7.2256171928180065e6 solucion = [815, 816, 2, 490, 329, 1, 654, 493, 163, 3, 817, 489, 978, 164, 327, 494, 326, 330, 1073, 166, 819, 655, 169, 328, 1037, 495, 167, 814, 28, 818, 666, 658, 74, 980, 492, 491, 165, 981, 979, 653] es factible false semilla = 802

costo = 0.6063765923198943 solucion = [491, 979, 165, 3, 329, 2, 163, 653, 1, 493, 815, 817, 489, 981, 816, 654, 490, 978, 164, 327, 492, 980, 74, 166, 330, 326, 167, 328, 495, 494, 1037, 169, 1073, 658, 819, 655, 28, 814, 818, 666] es factible true semilla = 2857

costo = 7.225617205765664e6 solucion = [1073, 655, 166, 169, 328, 167, 326, 494, 327, 164, 489, 979, 493, 2, 653, 490, 654, 3, 817, 978, 329, 163, 1, 815, 816, 981, 492, 165, 491, 980, 74, 658, 28, 814, 818, 819, 330, 666, 1037, 495] es factible false semilla = 2535

costo = 0.6347830310796615 solucion = [819, 1037, 326, 328, 495, 494, 167, 814, 818, 658, 330, 28, 666, 655, 169, 1073, 166, 74, 980, 491, 165, 979, 981, 489, 817, 815, 490, 2, 816, 654, 493, 1, 653, 163, 329, 3, 164, 327, 492, 978] es factible true semilla = 526

costo = 0.6154233605199365 solucion = [1037, 818, 28, 819, 166, 330, 814, 328, 495, 494, 326, 167, 169, 1073, 655, 666, 658, 74, 980, 492, 327, 164, 489, 163, 2, 816, 654, 490, 493, 817, 3, 491, 165, 979, 653, 978, 981, 815, 1, 329] es factible true semilla = 2484

costo = 0.6278762911317048 solucion = [1, 329, 979, 3, 164, 491, 165, 817, 978, 653, 815, 654, 490, 493, 2, 163, 816, 981, 489, 327, 492, 980, 74, 658, 666, 1073, 166, 169, 326, 494, 167, 814, 495, 328, 1037, 818, 28, 655, 819, 330] es factible true semilla = 626

costo = 0.6658276035450111 solucion = [978, 981, 816, 2, 329, 490, 815, 817, 493, 653, 1, 163, 165, 654, 3, 979, 491, 492, 489, 327, 164, 980, 74, 166, 819, 1073, 666, 818, 330, 658, 28, 655, 1037, 326, 494, 495, 814, 167, 169, 328] es factible true semilla = 196

costo = 0.5859310106846567 solucion = [819, 818, 330, 326, 328, 167, 494, 814, 169, 495, 1037, 1073, 666, 28, 655, 658, 166, 74, 980, 327, 489, 491, 492, 164, 3, 165, 817, 815, 978, 329, 2, 653, 493, 979, 981, 816, 163, 1, 654, 490] es factible true semilla = 4331

costo = 0.6417791079755304 solucion = [819, 330, 28, 169, 167, 494, 495, 1037, 658, 818, 666, 1073, 326, 328, 814, 655, 166, 74, 980, 164, 493, 329, 816, 981, 979, 491, 165, 3, 490, 654, 2, 653, 815, 978, 817, 492, 327, 489, 163, 1] es factible true semilla = 965

costo = 0.5997849269527037 solucion = [979, 329, 981, 654, 653, 1, 493, 817, 165, 491, 3, 490, 163, 2, 816, 815, 978, 489, 492, 164, 327, 980, 74, 658, 28, 666, 818, 814, 328, 1037, 819, 655, 330, 169, 166, 1073, 326, 167, 494, 495] es factible true semilla = 110

costo = 0.5987621705866228 solucion = [1073, 169, 655, 818, 330, 819, 1037, 495, 328, 326, 494, 167, 814, 28, 666, 658, 166, 74, 980, 327, 489, 492, 164, 491, 165, 817, 978, 3, 981, 816, 163, 1, 654, 493, 490, 2, 329, 815, 979, 653] es factible true semilla = 294

costo = 7.225617120830827e6 solucion = [819, 1073, 330, 655, 169, 1037, 814, 326, 328, 495, 167, 494, 327, 492, 491, 3, 981, 165, 654, 653, 815, 329, 1, 493, 2, 978, 490, 816, 163, 817, 489, 979, 164, 980, 74, 658, 818, 166, 28, 666] es factible false semilla = 3408

costo = 7.225617151300177e6 solucion = [163, 1, 815, 979, 165, 3, 817, 489, 981, 816, 654, 329, 493, 490, 653, 2, 978, 164, 327, 494, 167, 328, 495, 169, 814, 658, 819, 818, 1073, 326, 1037, 330, 666, 28, 655, 166, 74, 980, 491, 492] es factible false semilla = 3388

costo = 0.668753832995829 solucion = [658, 28, 819, 1037, 666, 1073, 818, 814, 167, 494, 495, 169, 328, 326, 330, 655, 166, 74, 980, 327, 489, 978, 329, 816, 490, 2, 653, 1, 815, 981, 3, 164, 491, 979, 165, 492, 817, 163, 493, 654] es factible true semilla = 1802

costo = 0.6113244454040699 solucion = [167, 328, 814, 28, 666, 818, 166, 1037, 326, 494, 495, 169, 655, 819, 330, 1073, 658, 74, 980, 164, 978, 489, 817, 165, 981, 329, 1, 493, 654, 815, 979, 653, 490, 2, 816, 163, 3, 491, 492, 327] es factible true semilla = 4412

costo = 0.6124234923246079 solucion = [653, 1, 815, 817, 493, 164, 979, 3, 981, 329, 490, 654, 165, 163, 816, 2, 978, 489, 327, 492, 491, 980, 74, 166, 658, 819, 1037, 655, 330, 28, 666, 818, 1073, 814, 169, 328, 326, 494, 167, 495] es factible true semilla = 301

