costo = 0.4860106595551879 solucion = [327, 492, 491, 489, 978, 329, 1, 815, 493, 979, 165, 3, 981, 654, 816, 2, 653, 490, 163, 817, 164, 980, 74, 166, 28, 330, 819, 1037, 494, 326, 167, 495, 328, 169, 814, 1073, 666, 655, 658, 818] es factible true semilla = 6739725415324350500

costo = 0.4656198186522465 solucion = [816, 2, 653, 163, 1, 329, 815, 490, 654, 979, 493, 817, 165, 981, 3, 978, 489, 491, 164, 327, 492, 980, 74, 166, 658, 666, 655, 1073, 814, 326, 167, 495, 328, 169, 330, 28, 819, 818, 1037, 494] es factible true semilla = 1017465235220548874

costo = 0.49147086283784225 solucion = [819, 330, 28, 169, 814, 1073, 326, 328, 167, 495, 494, 1037, 666, 658, 818, 655, 166, 74, 980, 327, 492, 164, 978, 3, 165, 654, 490, 2, 653, 1, 163, 493, 979, 491, 489, 817, 981, 815, 329, 816] es factible true semilla = 3556126766048799083

costo = 0.4934730368889672 solucion = [330, 1037, 819, 28, 169, 326, 328, 495, 167, 494, 814, 1073, 666, 655, 166, 818, 658, 74, 980, 327, 492, 978, 489, 817, 165, 490, 653, 1, 815, 981, 3, 654, 816, 2, 163, 329, 493, 979, 164, 491] es factible true semilla = 3384156420774387183

costo = 0.5072793187846294 solucion = [327, 492, 491, 489, 163, 2, 653, 654, 3, 165, 981, 816, 490, 978, 817, 815, 329, 1, 493, 979, 164, 980, 74, 658, 666, 818, 330, 28, 819, 655, 166, 1037, 1073, 169, 814, 328, 326, 167, 494, 495] es factible true semilla = 8510398643962477078

costo = 0.5183234141776252 solucion = [489, 491, 979, 165, 817, 3, 981, 815, 816, 2, 493, 163, 1, 653, 490, 654, 329, 978, 492, 164, 327, 980, 74, 166, 169, 495, 167, 328, 326, 814, 28, 818, 666, 658, 655, 1073, 330, 819, 1037, 494] es factible true semilla = 2256046234619884259

costo = 0.5408025853937279 solucion = [1, 493, 329, 981, 816, 815, 490, 654, 2, 653, 163, 3, 979, 165, 817, 978, 492, 489, 491, 164, 327, 980, 74, 658, 666, 28, 655, 330, 819, 1073, 166, 169, 1037, 818, 814, 494, 326, 167, 495, 328] es factible true semilla = 5634543117701616744

costo = 0.5040186682157961 solucion = [493, 163, 490, 653, 654, 165, 981, 816, 2, 978, 3, 329, 1, 815, 979, 489, 817, 164, 491, 492, 327, 980, 74, 658, 666, 818, 330, 166, 1073, 819, 28, 655, 1037, 494, 167, 495, 328, 326, 169, 814] es factible true semilla = 2646453936467011271

costo = 0.4852332852047157 solucion = [979, 493, 2, 654, 815, 1, 653, 329, 163, 816, 490, 3, 165, 817, 981, 978, 492, 491, 489, 164, 327, 980, 74, 658, 818, 655, 166, 1037, 494, 495, 167, 814, 328, 326, 169, 1073, 666, 28, 819, 330] es factible true semilla = 7493605976328885601

costo = 0.577965114954191 solucion = [329, 2, 490, 653, 654, 816, 981, 163, 817, 165, 492, 164, 3, 979, 493, 1, 815, 978, 491, 489, 327, 980, 74, 166, 1073, 814, 167, 328, 495, 169, 28, 819, 655, 818, 1037, 494, 326, 330, 666, 658] es factible true semilla = 6739099346461196310

costo = 0.5224230387429389 solucion = [816, 2, 163, 493, 815, 1, 329, 653, 654, 490, 165, 3, 817, 981, 978, 489, 492, 491, 979, 164, 327, 980, 74, 166, 1037, 495, 494, 326, 330, 819, 1073, 169, 167, 328, 814, 818, 658, 655, 28, 666] es factible true semilla = 8713254160704671898

