costo = 1.4777351697775282e6 solucion = [816, 815, 493, 329, 490, 165, 491, 818, 166, 164, 817, 492, 666, 330, 819, 1073, 1037, 494, 979, 3, 978, 653, 654, 1, 495, 169, 167, 328, 326, 814, 655, 28, 658, 74, 980, 327, 489, 981, 163, 2] es factible false semilla = 4812032619944034089

costo = 1.1135663892184615e6 solucion = [816, 2, 653, 979, 493, 815, 981, 817, 164, 166, 330, 818, 814, 327, 489, 163, 1, 495, 494, 326, 1073, 658, 74, 980, 491, 978, 490, 654, 329, 3, 165, 492, 666, 655, 1037, 328, 167, 169, 28, 819] es factible false semilla = 7008625297994792785

costo = 743080.1050767135 solucion = [169, 1037, 1073, 666, 28, 818, 655, 166, 164, 492, 980, 74, 658, 814, 167, 494, 327, 489, 491, 165, 654, 816, 2, 329, 163, 653, 978, 490, 815, 979, 981, 3, 817, 493, 1, 495, 328, 326, 330, 819] es factible false semilla = 3350492396779656129

costo = 743080.145208102 solucion = [167, 328, 326, 494, 327, 492, 165, 3, 817, 493, 815, 978, 490, 163, 489, 164, 166, 330, 819, 1073, 169, 1037, 495, 1, 654, 981, 816, 329, 2, 653, 979, 491, 980, 74, 658, 818, 814, 655, 666, 28] es factible false semilla = 1996404749391983318

costo = 2.094857947694231e6 solucion = [655, 28, 819, 1073, 666, 817, 981, 492, 658, 330, 326, 494, 327, 489, 163, 1, 815, 329, 2, 816, 490, 3, 818, 814, 979, 493, 653, 654, 978, 164, 166, 169, 167, 328, 495, 1037, 74, 980, 491, 165] es factible false semilla = 2911623174093435908

costo = 1.0709812504052855e6 solucion = [979, 165, 3, 817, 978, 329, 493, 164, 494, 1037, 658, 74, 980, 491, 489, 327, 166, 655, 819, 330, 28, 169, 328, 167, 326, 814, 1073, 818, 666, 492, 981, 815, 490, 2, 163, 816, 654, 653, 1, 495] es factible false semilla = 3518100537543168572

costo = 743080.0857801477 solucion = [1073, 819, 818, 655, 28, 330, 166, 164, 491, 165, 492, 980, 74, 658, 666, 1037, 326, 167, 494, 327, 489, 981, 817, 978, 654, 490, 3, 329, 163, 653, 2, 816, 815, 979, 493, 1, 495, 169, 814, 328] es factible false semilla = 22988100125421822

costo = 743080.0814562453 solucion = [654, 329, 163, 816, 2, 978, 491, 980, 74, 658, 819, 818, 1073, 166, 164, 489, 981, 3, 817, 165, 492, 327, 494, 326, 1037, 330, 28, 666, 655, 814, 167, 328, 169, 495, 1, 815, 653, 490, 493, 979] es factible false semilla = 8275933106669847531

costo = 1.0789661573322543e6 solucion = [655, 666, 330, 1037, 326, 494, 979, 3, 164, 166, 658, 74, 980, 491, 165, 654, 981, 815, 817, 492, 978, 2, 653, 329, 490, 493, 1, 495, 167, 328, 169, 1073, 819, 818, 28, 814, 327, 489, 163, 816] es factible false semilla = 4218285290403486888

costo = 1.0722810699409372e6 solucion = [2, 653, 163, 981, 3, 654, 816, 490, 493, 817, 165, 492, 489, 327, 166, 1037, 328, 814, 326, 494, 979, 491, 980, 74, 658, 1073, 330, 169, 167, 495, 1, 815, 329, 978, 164, 666, 818, 28, 655, 819] es factible false semilla = 445790088503424862

