costo = 743080.0889934818 solucion = [328, 495, 1, 654, 816, 490, 163, 2, 493, 329, 3, 981, 815, 653, 978, 817, 489, 327, 494, 167, 326, 814, 169, 1073, 655, 330, 819, 1037, 666, 658, 74, 980, 491, 492, 165, 979, 164, 166, 28, 818] es factible false semilla = 1198582306089212998

costo = 1.0940067207123688e6 solucion = [819, 1037, 330, 658, 74, 164, 493, 495, 169, 655, 1073, 666, 28, 818, 166, 980, 491, 492, 817, 3, 654, 165, 163, 2, 490, 653, 979, 981, 978, 489, 327, 494, 326, 814, 328, 167, 1, 815, 329, 816] es factible false semilla = 7339012489438203536

costo = 743080.0568685917 solucion = [328, 167, 326, 169, 814, 495, 1, 329, 2, 653, 163, 816, 490, 815, 654, 978, 164, 166, 1037, 494, 327, 489, 979, 493, 817, 3, 981, 165, 492, 491, 980, 74, 658, 819, 1073, 330, 655, 666, 28, 818] es factible false semilla = 2762837348922719529

costo = 858033.7172507611 solucion = [330, 819, 28, 169, 326, 328, 167, 814, 1073, 655, 666, 492, 978, 490, 654, 165, 491, 489, 327, 980, 74, 658, 818, 1037, 166, 164, 3, 979, 329, 653, 2, 163, 817, 981, 816, 815, 493, 1, 495, 494] es factible false semilla = 8933393380463883424

costo = 1.371951171207437e6 solucion = [666, 330, 819, 658, 74, 980, 491, 165, 817, 493, 495, 814, 28, 169, 1073, 326, 494, 327, 489, 163, 653, 2, 654, 981, 978, 492, 818, 166, 164, 3, 979, 815, 490, 816, 329, 1, 167, 328, 1037, 655] es factible false semilla = 900828558700309682

costo = 1.8149660001454395e6 solucion = [981, 3, 491, 980, 1073, 1037, 666, 492, 165, 490, 2, 653, 163, 816, 329, 978, 164, 166, 819, 818, 28, 655, 658, 74, 817, 815, 493, 495, 494, 327, 489, 979, 654, 1, 167, 326, 328, 814, 330, 169] es factible false semilla = 5278021509603832203

costo = 1.7116524823987037e6 solucion = [816, 329, 495, 1037, 655, 658, 74, 980, 491, 3, 817, 489, 164, 666, 28, 330, 166, 327, 492, 981, 165, 654, 490, 978, 2, 163, 1, 167, 169, 326, 494, 979, 815, 653, 493, 328, 814, 1073, 818, 819] es factible false semilla = 1860648949972508221

costo = 485237.6522808808 solucion = [814, 658, 818, 1073, 330, 819, 655, 1037, 666, 28, 169, 166, 74, 980, 491, 978, 815, 493, 490, 3, 165, 163, 329, 816, 981, 492, 817, 164, 327, 494, 167, 326, 328, 495, 1, 653, 2, 654, 979, 489] es factible false semilla = 6677024000802867365

